Temperature,Humidity,Wind Speed,Precipitation (%),Cloud Cover,Atmospheric Pressure,UV Index,Season,Visibility (km),Location,Y
17.0,76,24.5,98.0,2,1013.75,11,1,5.5,2,2
11.0,50,8.0,22.0,2,1013.91,3,1,6.0,2,3
16.0,52,8.5,24.0,3,1006.67,3,3,7.0,0,3
11.0,69,11.5,52.0,3,1017.58,2,1,3.5,2,2
30.0,71,10.5,22.0,3,1007.99,3,1,8.5,0,3
45.0,48,11.5,94.0,2,1158.82,4,2,16.0,2,3
27.0,73,13.5,40.0,2,1004.69,4,0,6.0,2,3
13.0,69,15.0,93.0,2,994.69,1,0,2.5,0,2
-2.0,99,8.0,58.0,2,997.73,1,3,4.5,1,1
18.0,53,8.5,68.0,2,919.56,4,2,6.5,2,0
-3.0,48,9.5,33.0,2,1088.77,9,2,4.5,1,2
36.0,105,14.5,80.0,3,1008.34,4,1,7.5,1,3
11.0,92,7.5,58.0,2,991.93,2,1,4.0,0,2
24.0,54,7.5,20.0,2,1018.31,3,2,6.0,0,3
-7.0,83,1.0,77.0,2,991.11,1,3,2.0,2,1
-3.0,90,16.5,55.0,2,988.24,1,3,1.5,1,1
7.0,66,0.5,25.0,2,1008.73,14,3,16.5,0,0
-14.0,105,30.5,74.0,2,981.24,2,3,1.5,2,1
33.0,59,5.5,2.0,0,1023.55,6,3,7.0,1,0
-9.0,71,13.0,70.0,2,995.26,0,3,5.0,2,1
11.0,71,14.0,55.0,2,1013.49,1,1,2.5,2,2
14.0,58,0.0,49.0,3,1016.07,4,0,8.0,2,3
33.0,59,14.0,20.0,3,1008.57,3,1,7.5,1,3
1.0,70,11.5,64.0,3,996.82,1,3,3.0,1,1
42.0,95,16.5,105.0,0,1017.9,6,1,4.0,0,0
22.0,58,13.5,20.0,2,1003.77,3,3,7.5,2,3
22.0,50,0.0,18.0,0,1016.5,5,2,8.0,0,0
28.0,52,6.5,18.0,0,1011.87,10,2,5.5,2,0
-2.0,79,3.0,98.0,2,988.81,1,3,3.0,1,1
-3.0,90,34.5,76.0,2,991.35,8,3,5.0,1,1
23.0,77,9.5,35.0,3,1005.71,2,0,6.5,2,3
19.0,98,8.5,62.0,2,1006.64,2,0,2.0,0,2
34.0,92,18.0,51.0,3,1010.67,3,0,3.0,0,2
-7.0,75,5.0,97.0,2,992.62,1,3,2.5,1,1
32.0,63,4.0,18.0,0,1014.64,5,1,6.0,0,0
24.0,53,1.0,43.0,3,1017.68,2,1,7.0,1,3
41.0,55,4.0,11.0,0,1015.43,11,3,6.5,0,0
22.0,74,0.5,39.0,3,1017.46,3,3,7.0,2,3
3.0,87,7.5,77.0,2,990.74,0,3,1.5,2,1
-1.0,63,10.0,90.0,2,990.95,1,3,4.5,2,1
23.0,89,15.5,100.0,0,1021.18,13,3,3.5,0,0
14.0,56,10.0,44.0,2,1008.83,4,2,8.0,2,3
23.0,91,23.0,89.0,2,1013.79,5,1,3.0,0,2
28.0,45,5.5,3.0,0,1016.57,5,1,9.0,2,0
21.0,85,8.0,87.0,2,998.15,3,3,2.0,2,2
-9.0,61,3.0,51.0,2,990.2,1,3,5.0,2,1
26.0,60,11.5,50.0,3,995.67,3,2,3.5,1,2
6.0,105,26.0,88.0,2,993.88,5,3,4.5,1,1
-1.0,71,7.5,76.0,2,997.32,1,3,5.0,2,1
15.0,72,35.5,99.0,2,1012.96,1,0,5.0,1,2
-6.0,72,16.5,58.0,2,983.42,0,3,1.5,2,1
21.0,60,12.0,38.0,3,1002.29,1,3,6.5,1,3
-1.0,72,4.5,85.0,2,996.18,1,3,4.0,2,1
27.0,98,14.5,84.0,2,999.97,1,1,3.0,2,2
-5.0,79,6.5,89.0,2,999.7,1,3,2.0,1,1
43.0,37,7.5,97.0,3,1199.21,3,1,12.5,2,1
29.0,61,14.0,55.0,2,1019.84,3,3,4.5,2,2
43.0,69,3.0,17.0,3,1018.13,10,1,7.0,0,0
20.0,26,9.5,1.0,3,1016.57,6,0,6.5,1,0
31.0,62,9.5,74.0,3,1012.08,1,1,4.5,0,2
-10.0,98,8.5,67.0,2,984.77,1,3,2.5,1,1
2.0,75,6.0,79.0,2,995.75,0,3,2.0,2,1
11.0,70,7.5,72.0,2,1019.74,0,3,3.0,2,2
47.0,48,1.5,68.0,3,1100.19,13,1,10.0,1,3
9.0,82,16.5,107.0,2,1011.48,4,2,0.5,1,3
-3.0,89,13.0,88.0,2,990.17,0,3,3.5,2,1
22.0,80,14.0,95.0,3,998.1,0,2,3.5,0,2
17.0,77,3.0,41.0,3,1006.91,1,3,8.5,0,3
19.0,74,9.0,75.0,2,1004.9,2,1,1.5,0,2
2.0,77,6.5,75.0,3,998.0,0,3,3.0,2,1
32.0,82,11.0,53.0,3,1008.54,2,3,1.5,2,2
-9.0,70,18.0,63.0,2,983.59,0,3,1.5,1,1
17.0,79,2.5,28.0,3,1013.61,2,1,7.0,2,3
30.0,60,8.5,20.0,2,1007.58,1,1,7.5,0,3
25.0,94,19.0,85.0,2,1005.97,2,2,1.0,2,2
29.0,25,6.5,14.0,0,1012.12,5,0,7.0,0,0
22.0,50,0.5,6.0,0,1025.16,8,2,5.5,0,0
22.0,27,3.0,13.0,0,1028.45,9,1,6.5,2,0
67.0,72,10.0,77.0,3,1029.57,1,0,8.5,2,0
-4.0,92,18.5,70.0,2,982.16,0,3,4.0,1,1
32.0,94,28.0,82.0,3,994.93,13,3,4.5,2,2
32.0,76,15.5,76.0,2,1010.05,1,2,1.5,0,2
43.0,49,8.5,9.0,3,1024.98,7,0,8.5,2,0
21.0,49,1.5,15.0,0,1010.81,5,0,9.5,0,0
24.0,84,14.5,55.0,3,1000.69,3,3,1.5,2,2
17.0,54,3.0,36.0,2,1002.52,4,3,7.0,1,3
2.0,78,11.5,59.0,2,991.02,1,3,1.5,1,1
42.0,75,8.0,77.0,2,1010.43,11,1,1.0,1,3
1.0,84,8.0,59.0,3,987.23,0,3,3.5,1,1
27.0,52,14.5,29.0,2,1001.3,2,1,6.5,0,3
38.0,63,3.0,8.0,0,1011.41,5,1,5.5,2,0
29.0,82,18.0,78.0,2,991.54,3,1,4.0,1,2
-8.0,89,7.0,75.0,3,987.39,1,3,4.0,1,1
-10.0,72,20.0,87.0,2,992.99,0,3,2.5,1,1
26.0,73,5.0,25.0,2,1013.91,4,3,5.5,2,3
25.0,36,0.5,17.0,0,1023.21,9,2,9.0,0,0
62.0,101,19.5,77.0,2,1006.98,9,1,3.0,2,3
2.0,96,10.0,50.0,2,988.94,1,3,3.5,2,1
-2.0,82,5.0,83.0,2,991.11,1,3,4.0,2,1
13.0,63,2.5,43.0,3,1016.59,3,3,6.5,2,3
22.0,51,1.5,35.0,2,1005.28,3,3,8.5,2,3
0.0,79,9.0,92.0,2,996.34,2,3,4.5,1,1
-8.0,105,9.0,96.0,2,989.9,0,3,2.0,2,1
34.0,55,4.0,8.0,3,1011.65,5,3,10.0,2,0
23.0,49,9.5,14.0,0,1010.68,10,3,5.0,2,0
34.0,68,8.5,7.0,3,1020.82,7,3,8.0,2,0
34.0,53,2.5,19.0,0,1027.71,10,3,8.5,2,0
40.0,40,9.5,15.0,0,1014.49,10,1,7.5,2,0
23.0,56,0.5,18.0,3,1019.95,3,1,6.5,1,3
33.0,24,6.5,4.0,0,1026.87,11,3,6.5,2,0
-4.0,82,14.0,96.0,2,984.21,14,3,1.0,2,1
-5.0,96,2.0,93.0,2,991.2,1,3,3.0,1,1
21.0,94,10.0,109.0,3,1027.71,11,1,9.0,2,0
-5.0,67,13.5,90.0,2,993.25,0,3,4.0,2,1
10.0,70,3.5,27.0,3,1013.19,4,3,5.0,0,3
27.0,64,14.0,68.0,3,991.5,0,2,3.5,0,2
17.0,77,11.5,80.0,3,1003.67,2,3,1.0,0,2
-7.0,99,21.5,88.0,2,990.26,14,3,1.5,1,1
14.0,72,19.0,52.0,2,1012.03,3,1,2.5,0,2
13.0,76,0.0,12.0,3,1006.38,3,1,5.5,1,3
32.0,88,11.5,56.0,2,1014.94,3,2,2.0,1,2
-8.0,81,5.5,90.0,2,989.1,1,3,5.0,1,1
23.0,60,12.0,10.0,3,1000.19,3,3,8.5,2,3
6.0,74,1.5,69.0,1,1164.08,14,1,7.5,2,0
26.0,71,8.0,54.0,2,821.83,4,0,11.0,0,1
-4.0,30,13.0,52.0,3,891.12,11,3,10.5,0,0
27.0,75,13.5,34.0,3,1001.22,4,2,7.0,0,3
-9.0,91,8.0,75.0,2,990.97,1,3,5.0,2,1
25.0,99,20.5,84.0,2,1005.78,12,0,3.0,1,3
22.0,77,13.0,36.0,3,1019.44,2,3,5.0,1,3
0.0,95,5.5,83.0,2,982.08,0,3,4.0,2,1
24.0,50,2.0,8.0,3,1010.94,9,3,7.0,1,0
12.0,77,8.0,19.0,3,1017.4,3,1,8.5,2,3
38.0,78,3.5,85.0,2,1187.42,0,3,5.0,0,1
18.0,67,7.0,34.0,2,1001.37,4,2,8.0,0,3
18.0,71,9.0,91.0,2,995.69,1,1,1.0,1,2
35.0,48,2.5,16.0,3,1015.9,5,0,7.0,2,0
44.0,64,6.0,5.0,0,1013.09,9,3,9.0,0,0
-6.0,96,10.5,75.0,2,986.32,0,3,4.0,2,1
27.0,79,14.5,33.0,3,1008.34,2,3,5.0,0,3
22.0,59,1.0,7.0,0,1020.45,7,0,9.0,0,0
34.0,36,3.0,2.0,0,1023.66,9,1,9.0,0,0
14.0,63,6.5,72.0,2,999.57,2,1,4.0,1,2
11.0,60,8.5,58.0,3,1007.15,1,3,5.0,2,2
17.0,64,15.5,55.0,2,1019.47,0,0,2.5,1,2
-8.0,70,1.0,68.0,2,984.8,0,3,4.5,1,1
42.0,22,2.0,3.0,3,1028.54,9,0,6.0,2,0
2.0,70,18.0,79.0,2,990.08,1,3,2.0,1,1
24.0,54,0.5,4.0,0,1015.46,5,0,8.5,2,0
-9.0,88,10.0,90.0,2,981.42,1,3,2.0,1,1
41.0,45,1.5,14.0,3,1016.79,8,1,9.0,2,0
33.0,65,7.0,66.0,3,1013.95,3,2,2.0,0,2
14.0,69,14.5,29.0,2,1018.81,2,0,9.0,0,3
17.0,95,12.5,85.0,2,1002.22,3,0,1.0,2,2
34.0,34,6.0,4.0,0,1016.75,7,0,8.5,1,0
34.0,55,12.5,28.0,2,1000.13,4,3,7.5,1,3
-1.0,79,0.5,60.0,2,990.46,1,3,3.5,2,1
19.0,63,15.0,15.0,2,1012.77,2,3,7.5,0,3
10.0,58,8.5,40.0,1,1101.7,5,3,18.0,0,1
48.0,39,7.5,99.0,3,914.64,2,3,15.0,0,0
-5.0,79,17.0,82.0,2,989.79,1,3,4.5,1,1
42.0,66,0.5,15.0,0,1014.67,5,2,5.5,2,0
4.0,93,17.0,50.0,2,980.67,0,3,3.5,1,1
37.0,97,22.5,98.0,0,1022.28,12,2,4.5,1,0
23.0,39,4.5,9.0,0,1020.0,6,3,9.5,2,0
3.0,74,15.5,92.0,2,981.7,1,3,1.5,2,1
29.0,63,11.5,52.0,2,1017.35,2,2,2.0,1,2
24.0,21,0.5,6.0,0,1024.3,7,1,7.0,0,0
30.0,65,16.0,90.0,3,1000.92,0,3,3.0,1,2
38.0,42,11.0,75.0,3,949.89,11,3,19.0,2,1
-2.0,60,8.0,53.0,3,991.24,0,3,2.0,2,1
27.0,79,8.0,72.0,3,1006.81,2,0,4.5,0,2
13.0,60,1.5,31.0,2,1006.12,4,0,6.5,0,3
28.0,45,7.5,1.0,0,1019.2,9,1,5.0,1,0
-10.0,43,10.0,78.0,1,1169.09,11,0,8.5,0,3
25.0,68,15.0,32.0,3,1004.28,3,2,7.0,1,3
21.0,86,16.0,66.0,3,1014.36,0,2,4.5,0,2
35.0,22,4.0,7.0,0,1024.64,10,1,8.5,1,0
2.0,82,7.0,98.0,2,996.01,0,3,1.5,1,1
13.0,75,9.0,58.0,3,1000.52,1,2,3.0,1,2
42.0,64,2.0,18.0,3,1028.55,8,0,8.0,2,0
16.0,109,38.0,98.0,3,1019.21,1,3,1.5,2,2
28.0,56,7.0,13.0,0,1020.37,11,3,7.0,1,0
3.0,98,5.0,76.0,2,989.53,0,3,4.5,1,1
-3.0,93,17.0,51.0,2,985.63,0,3,5.0,2,1
29.0,30,6.0,12.0,0,1012.61,10,3,8.5,2,0
27.0,86,7.5,108.0,3,1005.5,2,0,1.0,0,3
40.0,38,3.5,4.0,0,1018.19,9,0,8.5,1,0
22.0,72,11.0,23.0,2,1015.73,2,3,5.5,1,3
14.0,66,4.0,29.0,3,1009.07,1,1,6.5,1,3
10.0,52,8.5,32.0,3,1003.38,3,0,5.5,2,3
40.0,59,2.0,17.0,0,1011.79,9,1,5.5,0,0
30.0,99,17.0,77.0,2,1013.33,0,2,2.0,0,2
22.0,71,7.5,70.0,2,1006.26,3,0,4.0,1,2
16.0,57,4.5,46.0,2,1009.77,4,1,5.0,1,3
14.0,53,2.0,30.0,3,1012.15,1,0,8.5,1,3
55.0,89,16.5,93.0,3,1006.96,12,2,8.5,2,3
28.0,48,8.5,14.0,0,1010.68,8,3,6.0,1,0
29.0,22,1.5,2.0,3,1023.99,8,1,5.0,0,0
29.0,75,11.5,14.0,3,1010.79,1,3,9.0,1,3
27.0,41,8.5,7.0,0,1028.29,10,1,9.5,0,0
19.0,99,8.5,99.0,3,1004.36,7,1,5.5,2,3
21.0,72,17.5,56.0,2,990.61,0,1,4.5,0,2
14.0,82,11.0,87.0,2,1011.59,0,3,2.0,0,2
24.0,36,4.0,13.0,0,1020.25,9,1,6.5,0,0
24.0,74,9.5,40.0,3,1007.32,2,0,8.5,0,3
24.0,21,3.5,8.0,0,1018.88,8,3,5.5,0,0
22.0,61,14.5,21.0,3,1014.47,1,2,5.5,1,3
18.0,91,18.5,71.0,3,1018.56,3,3,5.0,1,2
19.0,74,15.5,81.0,2,1008.76,3,3,2.5,1,2
24.0,51,3.5,6.0,0,1020.71,5,0,7.5,0,0
48.0,103,21.0,92.0,3,1013.95,8,2,2.5,1,3
18.0,62,13.5,27.0,2,1186.57,2,2,17.5,1,2
43.0,61,6.5,19.0,0,1025.04,7,2,7.5,2,0
28.0,39,1.5,0.0,0,1010.35,8,1,6.0,2,0
24.0,51,8.0,26.0,3,1018.31,2,1,6.5,2,3
-5.0,77,14.5,93.0,2,984.58,0,3,1.0,1,1
34.0,64,1.0,19.0,2,1018.24,1,2,5.0,0,3
84.0,71,25.5,104.0,2,1008.14,8,0,4.5,1,3
-8.0,97,16.0,69.0,2,986.16,1,3,4.0,2,1
28.0,44,0.5,19.0,3,1019.36,5,3,8.5,2,0
2.0,97,18.0,94.0,2,989.09,1,3,3.5,1,1
32.0,79,10.0,33.0,3,1010.21,1,3,7.5,0,3
-17.0,53,6.5,58.0,3,922.89,12,1,8.5,1,0
33.0,77,1.0,22.0,3,1018.78,4,3,8.5,2,3
-4.0,23,1.5,52.0,2,854.68,10,3,0.0,0,0
31.0,49,1.0,1.0,0,1012.21,7,0,9.0,2,0
26.0,54,9.5,43.0,2,1001.76,3,3,7.0,1,3
-3.0,75,1.0,15.0,1,802.47,8,0,10.0,1,3
28.0,32,6.5,2.0,0,1029.69,8,1,9.0,2,0
18.0,93,17.5,53.0,2,1011.92,1,2,2.0,2,2
22.0,78,16.5,74.0,2,990.53,3,2,4.0,2,2
-7.0,60,5.5,58.0,2,995.02,0,3,3.5,1,1
33.0,69,5.0,81.0,3,994.68,12,0,16.5,1,1
-3.0,96,1.5,73.0,2,999.89,1,3,2.5,1,1
34.0,76,19.5,93.0,0,1010.88,7,2,4.5,0,0
10.0,87,12.5,57.0,2,993.1,3,3,5.0,0,2
26.0,57,10.0,14.0,3,1002.74,4,2,9.0,2,3
32.0,75,1.5,32.0,3,1004.2,1,2,9.0,0,3
15.0,59,6.5,17.0,3,1012.81,2,3,8.5,1,3
15.0,66,7.0,94.0,1,871.72,5,3,19.5,2,0
29.0,95,21.5,98.0,2,1003.27,6,1,2.5,0,2
38.0,72,12.0,92.0,1,909.87,2,0,6.5,2,3
38.0,60,6.0,4.0,0,1028.57,9,1,6.0,0,0
63.0,84,8.0,105.0,0,1020.26,14,3,4.5,1,0
14.0,65,10.5,58.0,2,1007.55,0,2,3.0,0,2
-20.0,35,2.0,45.0,2,806.03,2,3,12.0,1,3
31.0,55,8.0,33.0,2,1006.48,1,0,6.5,0,3
17.0,65,13.5,95.0,2,1001.51,0,3,2.0,2,2
-8.0,76,29.0,101.0,2,989.46,5,3,4.5,1,1
-8.0,72,10.0,71.0,3,992.09,1,3,2.0,1,1
13.0,78,3.0,48.0,2,1009.76,3,2,8.5,2,3
29.0,68,8.0,11.0,0,1010.09,6,2,9.5,2,0
-12.0,78,28.0,88.0,3,999.07,5,3,4.0,1,1
27.0,75,2.0,21.0,2,1003.88,2,1,7.5,1,3
33.0,58,6.5,1.0,0,1026.56,8,2,5.5,2,0
12.0,73,17.0,68.0,2,1011.77,1,1,5.0,2,2
31.0,42,5.5,12.0,3,1017.8,6,3,5.5,1,0
-2.0,80,11.5,94.0,2,985.77,1,3,2.5,1,1
14.0,78,10.0,62.0,2,999.1,1,0,4.0,0,2
24.0,70,18.5,84.0,3,1003.58,3,2,4.0,0,2
23.0,76,9.5,38.0,3,1002.62,3,2,6.0,2,3
22.0,72,10.5,44.0,2,1011.05,4,3,7.5,1,3
27.0,59,2.0,6.0,3,1024.88,10,2,6.0,2,0
30.0,25,9.5,64.0,3,1022.32,3,3,12.0,0,1
22.0,64,2.5,16.0,0,1018.52,9,3,7.5,1,0
-1.0,78,19.0,69.0,2,986.34,0,3,4.0,1,1
31.0,96,9.0,81.0,2,1019.95,2,1,3.5,1,2
6.0,76,12.0,32.0,2,976.45,7,2,3.0,0,3
15.0,65,15.0,81.0,2,1012.43,1,0,5.0,2,2
22.0,99,18.5,82.0,3,1012.7,0,2,3.5,1,3
35.0,27,8.0,11.0,3,1012.23,10,3,9.5,0,0
26.0,33,7.5,6.0,0,1025.21,8,1,7.5,2,0
42.0,30,6.5,17.0,0,1029.56,8,2,10.0,0,0
22.0,89,13.0,96.0,2,1009.7,0,1,4.5,1,2
10.0,80,19.5,85.0,2,1018.4,2,1,4.5,2,2
18.0,53,12.0,49.0,3,1008.45,4,3,9.0,1,3
34.0,51,8.5,10.0,0,1010.11,7,3,8.5,2,0
26.0,97,18.0,61.0,3,1019.45,3,3,1.5,2,2
4.0,52,10.0,55.0,2,992.22,9,0,8.5,1,3
24.0,61,5.5,3.0,0,1018.27,9,1,5.5,1,0
1.0,67,4.5,19.0,3,1124.73,12,2,15.5,2,0
13.0,67,5.0,37.0,2,1003.11,3,1,6.5,2,3
-5.0,83,19.0,89.0,3,994.15,1,3,3.0,2,1
-10.0,93,8.5,58.0,3,987.38,0,3,3.5,1,1
-2.0,52,13.5,88.0,1,841.43,2,2,1.5,2,0
25.0,67,5.5,8.0,0,1018.44,8,3,6.0,1,0
2.0,68,7.0,52.0,2,984.66,0,3,4.0,1,1
-5.0,63,12.0,55.0,2,987.41,0,3,2.0,2,1
20.0,97,17.0,70.0,2,1004.59,3,3,4.5,0,2
30.0,70,16.5,75.0,2,1002.81,1,2,2.0,0,2
28.0,65,6.5,44.0,3,1016.96,3,0,5.0,1,3
37.0,95,5.5,78.0,3,1002.44,3,0,8.5,2,3
40.0,34,2.5,7.0,0,1023.32,11,3,6.0,0,0
11.0,108,24.5,78.0,2,1015.59,8,3,8.5,2,3
13.0,83,15.0,54.0,3,993.63,0,0,2.5,2,2
40.0,46,9.5,11.0,3,1016.93,6,3,5.5,2,0
11.0,57,5.0,19.0,3,1019.91,1,2,7.5,1,3
34.0,67,8.0,0.0,0,1016.46,7,0,5.5,2,0
-10.0,77,5.5,56.0,2,995.79,0,3,4.0,2,1
23.0,66,7.5,35.0,2,1011.68,1,2,6.5,2,3
34.0,96,10.0,62.0,2,1009.23,3,2,2.5,1,2
11.0,65,4.5,14.0,2,1001.15,4,2,8.0,1,3
38.0,106,1.0,81.0,0,1012.66,9,0,8.5,0,0
25.0,35,6.0,29.0,2,961.17,11,0,7.0,2,0
18.0,55,11.0,34.0,3,1003.46,1,2,7.0,1,3
1.0,67,8.5,66.0,2,981.11,1,3,3.0,1,1
-7.0,62,7.0,79.0,2,991.92,1,3,4.5,2,1
-1.0,76,11.0,76.0,3,986.56,0,3,2.0,1,1
20.0,53,3.5,17.0,3,1028.24,5,0,7.0,0,0
3.0,72,12.5,61.0,2,985.08,0,3,1.5,1,1
2.0,89,14.5,86.0,3,980.18,0,3,1.5,1,1
29.0,59,15.0,38.0,3,1010.16,1,2,6.5,1,3
-6.0,86,3.5,52.0,2,982.59,1,3,3.0,1,1
-7.0,82,4.5,90.0,2,999.26,0,3,2.5,1,1
34.0,54,14.0,19.0,2,1001.59,3,2,7.5,0,3
-10.0,82,13.5,85.0,2,986.94,1,3,2.0,1,1
17.0,73,7.0,45.0,3,1018.89,2,2,5.5,1,3
23.0,36,4.5,13.0,0,1016.94,6,3,8.5,2,0
-8.0,64,16.0,97.0,2,988.12,0,3,4.5,1,1
20.0,84,10.0,69.0,3,994.06,0,3,4.5,0,2
30.0,66,4.5,12.0,0,1024.75,6,0,6.5,2,0
-8.0,94,15.0,59.0,2,988.28,0,3,1.5,2,1
46.0,23,0.0,51.0,1,852.2,8,2,16.0,1,3
34.0,68,14.0,98.0,1,1079.72,11,0,2.0,0,2
17.0,66,9.5,28.0,3,1006.33,4,2,6.5,0,3
24.0,83,15.5,89.0,2,1017.03,1,2,3.5,2,2
-2.0,88,18.0,73.0,2,992.49,1,3,5.0,1,1
20.0,62,6.0,1.0,0,1025.1,7,0,10.0,0,0
55.0,78,22.0,72.0,3,1015.65,4,1,4.5,0,3
19.0,99,10.0,59.0,2,1006.54,1,1,2.5,2,2
22.0,51,6.5,19.0,0,1025.07,10,3,5.5,2,0
-10.0,95,4.0,62.0,2,984.07,0,3,1.5,1,1
1.0,71,11.0,66.0,2,990.72,1,3,2.0,1,1
-2.0,86,2.0,58.0,2,987.21,0,3,4.5,1,1
37.0,104,2.0,77.0,3,1012.59,11,2,10.5,1,0
91.0,82,17.5,81.0,0,1013.62,13,1,2.5,1,0
41.0,69,9.5,2.0,0,1017.18,7,1,6.0,1,0
18.0,61,10.5,53.0,2,1011.92,1,2,3.5,2,2
30.0,57,2.5,41.0,3,1017.86,2,3,6.0,0,3
-4.0,95,7.5,90.0,3,987.38,1,3,2.5,2,1
-2.0,70,13.5,50.0,2,996.16,1,3,3.0,2,1
18.0,74,7.5,77.0,3,1000.15,0,0,2.0,0,3
-2.0,96,13.5,94.0,2,984.24,1,3,1.5,2,1
14.0,63,13.5,32.0,3,1012.13,1,3,5.5,0,3
27.0,73,9.5,47.0,3,1017.82,1,2,7.0,0,3
-15.0,20,13.5,76.0,3,963.25,13,1,14.5,0,2
36.0,58,6.5,13.0,0,1011.95,9,0,8.5,1,0
11.0,89,13.5,73.0,2,1012.51,3,2,1.5,2,2
28.0,81,15.5,68.0,2,995.69,1,0,3.5,1,2
-5.0,72,14.5,76.0,3,994.11,1,3,3.0,2,1
16.0,68,17.0,96.0,2,1006.29,0,1,1.5,0,2
45.0,59,14.0,24.0,3,1034.74,9,1,1.0,1,3
32.0,46,0.0,4.0,0,1029.43,10,3,8.0,2,0
-2.0,90,6.0,94.0,2,990.21,0,3,3.5,1,1
22.0,60,10.0,43.0,3,1019.57,1,1,6.0,0,3
26.0,88,18.5,81.0,2,992.92,3,3,4.5,1,2
-3.0,74,16.5,87.0,2,989.04,0,3,3.5,2,1
-5.0,63,17.0,57.0,2,989.9,1,3,3.0,1,1
27.0,53,8.5,13.0,3,1029.23,6,0,9.0,2,0
2.0,63,20.0,54.0,2,987.7,0,3,5.0,1,1
0.0,66,15.0,78.0,2,991.48,0,3,1.5,1,1
14.0,61,8.5,54.0,2,1015.06,3,0,4.0,1,2
-7.0,69,14.5,74.0,3,986.83,1,3,3.5,1,1
2.0,69,9.5,93.0,2,985.77,0,3,2.0,2,1
27.0,89,8.0,85.0,3,1018.88,5,1,9.0,0,0
-4.0,72,9.0,78.0,2,988.9,1,3,4.5,2,1
42.0,44,8.5,2.0,0,1020.21,10,0,9.0,1,0
24.0,101,27.5,86.0,3,1007.51,14,2,3.0,0,3
33.0,51,0.5,27.0,2,1009.18,3,0,5.5,0,3
11.0,51,15.0,39.0,2,1000.97,1,3,7.5,0,3
26.0,50,10.0,9.0,3,1028.41,10,2,5.0,1,0
-6.0,86,5.0,64.0,2,982.27,0,3,4.0,1,1
108.0,77,10.0,94.0,0,1021.02,7,2,1.0,1,0
25.0,97,21.5,90.0,3,1007.81,1,0,1.0,1,2
-1.0,63,11.0,66.0,2,985.68,1,3,4.0,1,1
31.0,51,1.5,4.0,0,1027.54,7,1,8.0,0,0
25.0,99,24.0,95.0,3,1014.22,9,2,4.5,2,2
22.0,82,12.5,55.0,2,1001.63,2,2,2.5,0,2
23.0,85,23.0,94.0,3,1019.34,8,0,1.5,1,2
-10.0,68,5.5,63.0,2,983.2,1,3,3.5,2,1
-5.0,93,16.0,74.0,2,981.3,1,3,4.5,2,1
-1.0,72,0.0,54.0,3,984.01,0,3,3.5,2,1
14.0,55,1.0,35.0,3,1011.16,4,2,6.5,2,3
-17.0,72,8.5,73.0,2,998.45,1,3,2.0,1,1
55.0,106,4.5,82.0,3,1004.59,6,0,11.5,1,3
19.0,73,19.0,90.0,2,1005.43,0,2,1.5,2,2
19.0,78,8.5,10.0,1,1097.45,7,2,13.5,0,3
41.0,60,1.0,16.0,0,1014.72,6,3,5.0,0,0
13.0,98,19.5,85.0,2,1014.82,1,2,1.5,0,2
8.0,40,10.0,73.0,2,1168.85,12,1,2.0,0,1
13.0,52,14.5,10.0,3,1012.87,3,0,7.5,0,3
36.0,64,7.5,6.0,0,1010.63,6,1,8.0,1,0
17.0,93,17.5,72.0,3,992.79,2,1,4.5,0,2
9.0,71,6.5,71.0,3,1194.98,7,1,18.5,1,0
29.0,58,11.5,16.0,3,1006.68,3,2,7.5,2,3
31.0,65,7.0,53.0,2,997.46,0,1,4.5,1,2
47.0,102,13.0,84.0,3,1008.26,3,0,4.5,0,3
-2.0,90,4.5,92.0,2,989.3,0,3,4.0,1,1
24.0,61,14.5,31.0,3,1008.44,3,3,6.0,2,3
24.0,59,10.5,28.0,3,1008.83,1,2,7.0,1,3
1.0,95,9.5,75.0,2,988.27,1,3,5.0,1,1
32.0,61,10.0,96.0,3,1174.4,13,2,15.0,0,3
33.0,50,11.5,48.0,3,1017.08,1,0,6.5,1,3
13.0,21,10.0,84.0,2,1064.61,0,0,1.5,2,1
14.0,73,9.5,82.0,3,1010.82,2,3,3.5,1,2
28.0,64,2.5,17.0,3,1013.27,1,0,6.0,1,3
22.0,93,14.0,67.0,2,1013.52,1,1,4.0,2,2
-6.0,40,8.0,75.0,1,1105.31,5,0,5.0,0,2
43.0,45,3.5,15.0,0,1025.24,6,1,8.5,2,0
47.0,92,0.0,78.0,0,1024.73,12,2,4.0,2,0
28.0,66,12.5,45.0,3,1000.76,2,3,9.0,1,3
9.0,105,19.0,85.0,2,1013.12,3,1,2.5,0,3
-4.0,62,3.5,14.0,3,1049.2,9,1,14.0,1,3
3.0,65,4.5,60.0,3,982.41,0,3,4.0,2,1
33.0,40,9.5,9.0,0,1013.86,6,2,8.5,0,0
32.0,49,11.5,15.0,1,1003.31,4,2,12.0,2,2
36.0,43,3.5,19.0,3,1029.59,7,3,6.0,0,0
44.0,89,23.0,96.0,3,1016.82,4,2,2.5,2,3
11.0,79,8.0,49.0,2,1007.51,4,1,7.5,1,3
25.0,62,1.0,33.0,3,1003.39,3,1,5.5,2,3
3.0,99,14.0,93.0,2,980.85,0,3,3.0,2,1
-1.0,75,11.0,94.0,2,992.22,1,3,3.5,1,1
