Temperature,Humidity,Wind Speed,Precipitation (%),Cloud Cover,Atmospheric Pressure,UV Index,Season,Visibility (km),Location,Y
34.0,56,5.0,0.0,clear,1015.38,11,Spring,9.0,coastal,Sunny
3.0,93,11.5,76.0,overcast,996.57,1,Winter,4.0,mountain,Snowy
-10.0,75,6.0,78.0,overcast,992.91,1,Winter,2.5,mountain,Snowy
4.0,83,9.0,76.0,overcast,995.45,1,Winter,4.5,inland,Snowy
34.0,97,17.0,86.0,partly cloudy,1014.61,1,Spring,3.0,mountain,Rainy
23.0,67,12.0,67.0,overcast,1010.35,1,Summer,4.0,inland,Rainy
34.0,66,4.5,1.0,clear,1022.74,6,Winter,5.5,mountain,Sunny
36.0,87,16.0,93.0,clear,1016.0,2,Spring,1.5,coastal,Sunny
22.0,24,8.0,3.0,clear,1029.3,8,Spring,10.0,coastal,Sunny
32.0,45,9.0,10.0,clear,1028.35,11,Spring,7.0,inland,Sunny
12.0,102,21.5,104.0,overcast,999.82,10,Autumn,5.0,inland,Rainy
32.0,49,9.0,16.0,clear,1026.46,9,Summer,8.0,inland,Sunny
-9.0,72,17.0,55.0,partly cloudy,989.06,1,Winter,3.5,mountain,Snowy
50.0,77,20.0,100.0,overcast,1018.87,10,Winter,3.0,inland,Cloudy
24.0,59,13.0,40.0,overcast,1004.37,3,Autumn,5.5,coastal,Cloudy
40.0,85,9.0,78.0,clear,1025.97,4,Spring,6.0,inland,Sunny
30.0,98,5.0,66.0,overcast,1012.74,2,Spring,3.0,coastal,Rainy
-4.0,87,5.0,54.0,overcast,981.02,1,Winter,4.5,mountain,Snowy
20.0,48,8.0,5.0,clear,1024.72,10,Autumn,7.5,coastal,Sunny
32.0,67,2.5,3.0,clear,1014.58,8,Autumn,6.5,coastal,Sunny
23.0,54,14.5,30.0,partly cloudy,1009.47,3,Summer,6.0,inland,Cloudy
20.0,35,8.5,4.0,partly cloudy,1022.16,7,Autumn,5.0,coastal,Sunny
13.0,52,12.5,16.0,partly cloudy,1012.55,3,Spring,8.5,coastal,Cloudy
23.0,58,4.0,41.0,overcast,1005.03,1,Summer,8.5,coastal,Cloudy
-8.0,89,2.5,55.0,overcast,989.95,0,Winter,4.0,mountain,Snowy
-10.0,83,4.0,91.0,overcast,998.53,1,Winter,4.5,mountain,Snowy
34.0,63,19.0,61.0,overcast,1001.99,3,Autumn,3.0,inland,Rainy
21.0,40,10.0,15.0,clear,1025.18,6,Summer,5.5,inland,Sunny
14.0,61,15.5,51.0,partly cloudy,991.91,1,Spring,4.5,coastal,Rainy
24.0,61,8.5,65.0,overcast,998.75,1,Winter,3.5,coastal,Rainy
13.0,49,2.5,49.0,cloudy,1058.18,12,Summer,18.5,inland,Snowy
0.0,77,14.5,92.0,overcast,997.93,0,Winter,2.0,mountain,Snowy
4.0,60,16.0,77.0,partly cloudy,985.44,0,Winter,5.0,mountain,Snowy
28.0,62,10.5,16.0,partly cloudy,1006.69,4,Autumn,5.0,inland,Cloudy
13.0,79,14.5,77.0,overcast,1004.69,1,Spring,3.0,mountain,Rainy
25.0,81,8.5,85.0,overcast,1016.47,0,Summer,2.5,inland,Rainy
23.0,62,3.5,38.0,partly cloudy,1011.74,4,Autumn,5.5,inland,Cloudy
37.0,86,9.0,93.0,clear,1017.87,6,Summer,6.0,mountain,Sunny
1.0,60,1.5,83.0,overcast,984.01,0,Winter,3.5,inland,Snowy
-16.0,76,7.0,27.0,cloudy,983.12,9,Autumn,9.0,coastal,Sunny
23.0,70,7.5,55.0,partly cloudy,993.55,0,Summer,3.5,coastal,Rainy
-5.0,94,19.5,83.0,overcast,991.49,0,Winter,1.5,inland,Snowy
15.0,88,10.0,74.0,overcast,1013.37,3,Summer,4.5,mountain,Rainy
-2.0,99,6.5,73.0,partly cloudy,984.98,1,Winter,2.0,mountain,Snowy
23.0,90,18.5,64.0,overcast,998.47,3,Spring,3.5,mountain,Rainy
26.0,42,6.5,9.0,clear,1028.15,8,Spring,7.5,inland,Sunny
41.0,22,0.5,10.0,clear,1016.47,5,Winter,7.5,coastal,Sunny
33.0,46,2.5,11.0,partly cloudy,1021.87,6,Autumn,6.0,mountain,Sunny
20.0,64,9.0,41.0,cloudy,837.98,0,Summer,2.5,mountain,Snowy
4.0,60,18.0,63.0,overcast,987.74,1,Winter,5.0,inland,Snowy
30.0,20,2.5,15.0,clear,1018.98,5,Spring,6.0,coastal,Sunny
32.0,68,3.5,30.0,partly cloudy,1002.87,3,Autumn,7.5,mountain,Cloudy
57.0,82,0.5,104.0,partly cloudy,1019.74,1,Autumn,4.0,inland,Cloudy
17.0,70,5.5,16.0,partly cloudy,1014.79,1,Summer,7.0,inland,Cloudy
19.0,69,18.0,90.0,overcast,1012.44,2,Winter,2.0,coastal,Rainy
-10.0,92,17.0,96.0,overcast,982.06,1,Winter,4.5,mountain,Snowy
33.0,64,2.5,15.0,clear,1021.71,9,Spring,7.0,coastal,Sunny
32.0,66,8.0,24.0,overcast,1004.3,4,Autumn,5.5,coastal,Cloudy
12.0,77,9.5,66.0,partly cloudy,1011.51,1,Autumn,2.0,inland,Rainy
30.0,61,7.5,6.0,partly cloudy,1019.19,10,Spring,9.5,inland,Sunny
27.0,27,1.0,12.0,clear,1010.11,7,Summer,8.0,inland,Sunny
-5.0,82,17.0,81.0,overcast,996.12,1,Winter,3.0,inland,Snowy
-22.0,86,1.5,76.0,overcast,999.48,1,Winter,1.0,inland,Snowy
19.0,86,24.5,76.0,partly cloudy,1010.42,2,Autumn,7.0,inland,Cloudy
26.0,68,4.0,28.0,partly cloudy,1001.67,4,Autumn,6.5,inland,Cloudy
69.0,97,14.0,102.0,clear,1018.67,10,Spring,5.5,inland,Sunny
27.0,77,12.0,78.0,overcast,998.9,3,Spring,1.5,coastal,Rainy
16.0,67,5.0,73.0,partly cloudy,1008.39,1,Spring,2.5,coastal,Rainy
25.0,20,3.0,93.0,partly cloudy,904.86,3,Winter,7.5,coastal,Snowy
30.0,71,7.0,58.0,overcast,1013.83,3,Autumn,2.5,inland,Rainy
-2.0,94,13.0,71.0,overcast,987.43,1,Winter,4.5,mountain,Snowy
20.0,74,5.0,15.0,partly cloudy,1005.22,1,Autumn,7.5,inland,Cloudy
13.0,59,5.0,15.0,overcast,1005.92,4,Autumn,7.5,inland,Cloudy
26.0,51,11.5,33.0,overcast,1001.95,3,Spring,6.5,mountain,Cloudy
23.0,54,6.0,27.0,partly cloudy,1010.01,1,Summer,5.5,coastal,Cloudy
-9.0,92,5.0,69.0,partly cloudy,986.51,0,Winter,2.5,mountain,Snowy
4.0,95,7.5,97.0,partly cloudy,983.07,1,Winter,4.5,mountain,Snowy
17.0,51,2.0,20.0,partly cloudy,1011.82,1,Winter,6.0,mountain,Cloudy
-6.0,82,14.0,82.0,overcast,991.66,1,Winter,3.5,inland,Snowy
-1.0,70,2.0,57.0,overcast,982.76,1,Winter,4.0,mountain,Snowy
32.0,58,6.5,4.0,clear,1023.83,6,Summer,9.0,mountain,Sunny
-14.0,38,1.5,52.0,partly cloudy,1111.93,9,Spring,18.0,mountain,Snowy
29.0,46,6.0,9.0,clear,1014.94,5,Spring,6.5,inland,Sunny
28.0,20,8.5,19.0,clear,1029.12,8,Winter,5.5,coastal,Sunny
-3.0,96,3.0,91.0,partly cloudy,994.14,8,Winter,2.5,mountain,Snowy
30.0,28,0.5,11.0,clear,1013.24,11,Summer,8.0,coastal,Sunny
31.0,67,4.0,19.0,clear,1025.06,5,Summer,7.5,coastal,Sunny
38.0,21,0.0,14.0,cloudy,960.81,2,Autumn,6.0,mountain,Snowy
24.0,31,6.0,16.0,clear,1013.15,5,Summer,7.5,inland,Sunny
-8.0,76,12.5,50.0,overcast,992.61,0,Winter,3.0,inland,Snowy
34.0,49,1.0,11.0,clear,1014.91,5,Spring,7.5,mountain,Sunny
28.0,58,8.0,30.0,partly cloudy,1012.78,3,Spring,8.0,mountain,Cloudy
34.0,74,2.0,24.0,partly cloudy,1005.49,2,Winter,5.5,coastal,Cloudy
21.0,41,8.5,13.0,clear,1010.11,11,Autumn,8.5,coastal,Sunny
30.0,72,13.5,28.0,overcast,1004.88,4,Autumn,8.0,mountain,Cloudy
31.0,51,13.5,20.0,partly cloudy,1003.37,1,Summer,8.0,coastal,Cloudy
32.0,77,7.5,53.0,overcast,1016.29,0,Winter,1.5,inland,Rainy
31.0,58,15.0,46.0,overcast,1001.9,4,Autumn,5.5,mountain,Cloudy
13.0,69,7.0,88.0,overcast,998.31,0,Spring,1.5,mountain,Rainy
30.0,52,6.0,27.0,overcast,1013.51,1,Summer,8.5,coastal,Cloudy
22.0,76,2.5,35.0,overcast,1006.76,4,Summer,7.0,inland,Cloudy
26.0,56,7.0,1.0,partly cloudy,1023.9,8,Autumn,8.5,coastal,Sunny
23.0,73,10.0,90.0,partly cloudy,1006.81,1,Autumn,2.0,mountain,Rainy
1.0,86,0.0,65.0,overcast,985.11,0,Winter,3.0,inland,Snowy
34.0,68,5.0,43.0,overcast,975.37,1,Winter,19.5,mountain,Snowy
-6.0,77,14.5,73.0,overcast,981.18,1,Winter,3.5,inland,Snowy
11.0,65,9.5,90.0,overcast,994.47,1,Spring,3.5,inland,Rainy
-7.0,92,9.0,61.0,overcast,995.24,1,Winter,2.0,inland,Snowy
26.0,71,11.5,85.0,partly cloudy,1007.77,1,Autumn,5.0,coastal,Rainy
12.0,97,13.0,60.0,overcast,1019.8,0,Winter,3.0,coastal,Rainy
15.0,53,10.5,19.0,overcast,1011.26,1,Winter,5.0,inland,Cloudy
26.0,105,35.0,85.0,overcast,1003.65,7,Summer,4.0,inland,Rainy
13.0,75,9.5,40.0,overcast,1005.39,2,Autumn,8.0,inland,Cloudy
29.0,59,3.0,22.0,partly cloudy,1002.15,4,Spring,7.0,coastal,Cloudy
31.0,59,11.0,44.0,partly cloudy,1002.75,4,Summer,8.0,mountain,Cloudy
22.0,92,9.5,78.0,overcast,993.32,3,Summer,3.0,mountain,Rainy
38.0,48,3.5,5.0,clear,1012.26,5,Autumn,9.5,mountain,Sunny
-8.0,92,4.0,91.0,overcast,994.77,1,Winter,2.5,inland,Snowy
24.0,64,2.5,3.0,clear,1025.63,9,Spring,9.5,inland,Sunny
-11.0,92,4.0,80.0,overcast,994.8,7,Winter,2.0,inland,Snowy
4.0,92,19.0,80.0,overcast,985.07,1,Winter,4.5,inland,Snowy
14.0,85,14.5,50.0,partly cloudy,1012.6,2,Summer,5.0,inland,Rainy
32.0,74,10.0,79.0,clear,1010.0,10,Spring,3.0,mountain,Sunny
-1.0,84,12.5,74.0,overcast,997.24,1,Winter,4.0,inland,Snowy
28.0,64,1.0,39.0,partly cloudy,1007.18,3,Winter,5.0,inland,Cloudy
41.0,74,10.0,20.0,cloudy,841.45,1,Spring,16.0,mountain,Rainy
19.0,70,26.5,100.0,overcast,1012.31,9,Summer,2.0,inland,Rainy
-5.0,89,1.5,89.0,overcast,986.05,1,Winter,4.0,inland,Snowy
-7.0,77,1.5,66.0,overcast,991.73,0,Winter,4.0,inland,Snowy
40.0,41,1.0,6.0,clear,1015.33,9,Winter,7.0,inland,Sunny
16.0,109,27.0,102.0,overcast,1007.3,1,Winter,11.5,inland,Cloudy
-6.0,80,19.5,98.0,partly cloudy,986.28,1,Winter,2.0,mountain,Snowy
-1.0,87,5.5,62.0,overcast,980.67,1,Winter,4.0,inland,Snowy
26.0,20,8.5,7.0,clear,1016.15,6,Spring,8.0,coastal,Sunny
33.0,52,9.0,2.0,clear,1028.66,6,Spring,9.0,coastal,Sunny
4.0,65,4.0,74.0,partly cloudy,995.43,0,Winter,5.0,inland,Snowy
33.0,64,2.5,13.0,partly cloudy,1015.37,2,Summer,7.5,coastal,Cloudy
0.0,78,2.0,54.0,partly cloudy,992.75,0,Winter,3.5,mountain,Snowy
19.0,80,6.5,92.0,overcast,993.42,3,Autumn,1.5,mountain,Rainy
26.0,50,6.5,31.0,overcast,1016.4,2,Autumn,8.0,inland,Cloudy
20.0,80,14.0,81.0,overcast,1012.53,6,Spring,2.5,coastal,Cloudy
12.0,68,14.0,93.0,overcast,1015.66,1,Autumn,5.0,coastal,Rainy
-3.0,81,12.0,97.0,overcast,996.42,0,Winter,2.0,inland,Snowy
26.0,73,7.0,92.0,partly cloudy,1016.65,3,Summer,2.5,inland,Rainy
-6.0,75,9.0,99.0,overcast,986.01,0,Winter,4.0,inland,Snowy
32.0,63,12.5,57.0,overcast,1004.74,3,Winter,1.0,mountain,Rainy
1.0,92,3.5,95.0,overcast,994.98,1,Winter,4.0,inland,Snowy
29.0,73,4.5,12.0,cloudy,884.69,9,Spring,11.5,coastal,Sunny
27.0,86,6.0,89.0,overcast,1013.47,13,Winter,1.5,coastal,Cloudy
1.0,67,11.0,86.0,overcast,983.55,0,Winter,3.5,mountain,Snowy
38.0,42,4.5,0.0,partly cloudy,1012.72,5,Winter,6.0,inland,Sunny
29.0,73,5.5,42.0,partly cloudy,1010.3,1,Summer,5.0,coastal,Cloudy
34.0,78,9.0,42.0,partly cloudy,1005.0,1,Winter,8.5,inland,Cloudy
22.0,69,15.5,56.0,overcast,992.46,0,Spring,3.0,mountain,Rainy
48.0,93,10.5,105.0,clear,1024.69,1,Autumn,9.5,coastal,Sunny
13.0,84,15.0,70.0,partly cloudy,996.59,3,Summer,4.0,coastal,Rainy
19.0,76,9.5,14.0,overcast,1012.3,2,Spring,6.5,inland,Cloudy
0.0,81,19.5,65.0,partly cloudy,989.88,1,Winter,3.0,mountain,Snowy
25.0,62,12.0,46.0,overcast,1001.77,4,Winter,7.0,mountain,Cloudy
29.0,59,4.0,5.0,clear,1017.58,8,Spring,10.0,mountain,Sunny
28.0,56,6.5,11.0,clear,1024.91,5,Winter,10.0,mountain,Sunny
38.0,43,10.0,3.0,partly cloudy,1017.78,9,Spring,9.5,inland,Sunny
-3.0,73,1.5,72.0,overcast,996.64,1,Winter,2.0,inland,Snowy
-7.0,98,20.0,52.0,overcast,996.27,1,Winter,4.0,inland,Snowy
29.0,57,5.0,9.0,clear,1018.93,10,Summer,8.0,mountain,Sunny
23.0,58,8.0,88.0,partly cloudy,1014.38,5,Spring,11.5,coastal,Sunny
38.0,68,8.5,18.0,clear,1015.9,5,Spring,5.5,inland,Sunny
38.0,53,3.5,16.0,clear,1023.71,11,Spring,9.5,inland,Sunny
40.0,58,11.5,23.0,partly cloudy,871.23,7,Summer,11.5,mountain,Cloudy
26.0,61,13.5,25.0,overcast,1000.09,3,Summer,6.5,mountain,Cloudy
30.0,21,7.5,1.0,clear,1011.23,9,Winter,6.0,coastal,Sunny
27.0,74,17.0,66.0,overcast,990.67,1,Winter,2.5,mountain,Rainy
-1.0,92,16.0,83.0,partly cloudy,993.62,0,Winter,3.5,inland,Snowy
15.0,99,6.0,63.0,overcast,1019.88,0,Autumn,4.5,inland,Rainy
22.0,55,0.5,8.0,partly cloudy,1015.28,11,Summer,6.5,inland,Sunny
36.0,21,6.5,6.0,clear,1021.77,8,Spring,5.0,mountain,Sunny
43.0,57,3.5,19.0,clear,1022.05,11,Winter,8.5,inland,Sunny
4.0,84,11.5,93.0,overcast,985.66,3,Winter,3.0,mountain,Snowy
41.0,31,4.0,7.0,clear,1019.47,6,Autumn,9.5,mountain,Sunny
27.0,61,8.0,78.0,overcast,991.21,0,Spring,3.5,coastal,Rainy
40.0,61,6.5,19.0,clear,1017.34,11,Winter,9.5,coastal,Sunny
2.0,78,9.5,71.0,overcast,990.62,0,Winter,3.0,inland,Snowy
-8.0,72,5.0,96.0,partly cloudy,1086.64,1,Summer,18.5,mountain,Sunny
22.0,28,1.5,13.0,clear,1022.9,8,Autumn,8.0,inland,Sunny
6.0,99,3.0,108.0,overcast,986.55,9,Winter,0.0,inland,Snowy
0.0,84,17.0,96.0,overcast,989.75,0,Winter,1.0,mountain,Snowy
4.0,60,18.0,63.0,overcast,987.74,1,Winter,5.0,inland,Snowy
20.0,90,14.5,66.0,partly cloudy,994.38,2,Summer,2.5,inland,Rainy
28.0,81,18.5,91.0,overcast,1003.3,3,Winter,2.5,coastal,Rainy
12.0,72,5.5,57.0,overcast,1015.56,0,Summer,4.0,inland,Rainy
18.0,67,15.0,73.0,partly cloudy,1005.72,0,Autumn,4.5,inland,Rainy
25.0,58,6.5,45.0,partly cloudy,1014.9,4,Autumn,8.5,coastal,Cloudy
-7.0,75,1.5,90.0,overcast,997.69,1,Winter,5.0,inland,Snowy
63.0,89,28.0,99.0,partly cloudy,1007.06,2,Spring,1.0,mountain,Rainy
37.0,95,35.0,86.0,overcast,990.61,1,Summer,4.0,mountain,Rainy
10.0,60,9.0,78.0,overcast,1011.26,1,Winter,3.5,coastal,Rainy
-12.0,70,23.0,73.0,overcast,984.01,1,Winter,2.5,mountain,Snowy
42.0,27,8.0,16.0,partly cloudy,1022.78,10,Summer,10.0,inland,Sunny
32.0,66,14.0,90.0,overcast,990.8,1,Autumn,1.5,coastal,Rainy
-11.0,92,4.0,80.0,overcast,994.8,7,Winter,2.0,inland,Snowy
20.0,51,1.0,5.0,clear,1021.11,6,Winter,5.0,coastal,Sunny
30.0,72,14.0,95.0,partly cloudy,1028.89,7,Summer,4.5,mountain,Sunny
1.0,85,4.0,59.0,overcast,983.49,1,Winter,3.5,inland,Snowy
35.0,25,7.5,14.0,partly cloudy,1022.54,5,Summer,5.0,inland,Sunny
-10.0,74,14.0,86.0,overcast,990.14,1,Winter,1.0,mountain,Snowy
26.0,83,10.5,72.0,overcast,1004.7,1,Summer,8.0,coastal,Cloudy
32.0,57,14.0,21.0,partly cloudy,1007.21,2,Spring,7.5,inland,Cloudy
34.0,94,8.5,97.0,overcast,1007.25,1,Spring,5.0,inland,Rainy
22.0,77,11.5,94.0,overcast,993.15,2,Summer,4.5,mountain,Rainy
31.0,94,5.0,53.0,partly cloudy,1000.48,3,Winter,4.0,coastal,Rainy
23.0,76,7.0,43.0,partly cloudy,1005.05,3,Winter,7.0,inland,Cloudy
4.0,65,4.0,51.0,partly cloudy,993.16,1,Winter,1.5,inland,Snowy
21.0,43,5.0,10.0,clear,1020.95,10,Winter,8.0,coastal,Sunny
3.0,62,7.5,14.0,overcast,1128.35,3,Summer,7.5,mountain,Rainy
16.0,76,10.0,99.0,overcast,1014.09,2,Spring,5.0,mountain,Rainy
12.0,52,8.5,31.0,partly cloudy,1010.48,4,Spring,8.5,coastal,Cloudy
17.0,95,6.5,107.0,clear,1028.12,14,Summer,8.5,mountain,Sunny
32.0,67,13.5,25.0,partly cloudy,1011.13,1,Summer,5.5,coastal,Cloudy
13.0,60,5.5,31.0,overcast,1019.03,2,Spring,5.5,inland,Cloudy
33.0,70,11.0,41.0,overcast,1006.4,4,Winter,6.5,inland,Cloudy
44.0,63,3.0,2.0,partly cloudy,1011.89,11,Spring,8.5,mountain,Sunny
43.0,66,6.5,16.0,partly cloudy,1013.71,8,Summer,6.0,mountain,Sunny
26.0,80,19.0,84.0,overcast,1002.79,2,Summer,4.0,mountain,Rainy
43.0,41,1.0,0.0,partly cloudy,1029.63,6,Spring,8.0,mountain,Sunny
46.0,24,9.5,81.0,partly cloudy,926.59,0,Summer,12.5,inland,Rainy
-10.0,86,19.5,79.0,partly cloudy,991.64,0,Winter,2.0,mountain,Snowy
31.0,79,18.0,88.0,overcast,1007.58,0,Autumn,4.5,coastal,Rainy
43.0,24,2.0,15.0,clear,1014.48,6,Autumn,9.5,inland,Sunny
26.0,53,10.0,44.0,partly cloudy,1005.94,2,Spring,7.5,coastal,Cloudy
1.0,95,6.0,77.0,overcast,985.54,12,Winter,1.0,mountain,Snowy
20.0,74,5.0,15.0,partly cloudy,1005.22,1,Autumn,7.5,inland,Cloudy
-2.0,71,12.0,97.0,partly cloudy,990.29,1,Winter,3.0,inland,Snowy
23.0,69,6.5,53.0,overcast,1000.39,1,Winter,1.0,inland,Rainy
31.0,78,10.0,95.0,partly cloudy,995.76,3,Spring,3.5,inland,Rainy
31.0,85,18.5,52.0,overcast,993.66,1,Summer,1.5,inland,Rainy
27.0,27,1.0,12.0,clear,1010.11,7,Summer,8.0,inland,Sunny
-7.0,79,25.0,75.0,partly cloudy,981.91,14,Winter,1.5,mountain,Snowy
13.0,44,13.5,78.0,overcast,865.19,3,Winter,2.0,inland,Rainy
15.0,69,11.5,66.0,overcast,1019.72,0,Spring,2.0,mountain,Rainy
4.0,91,13.5,84.0,overcast,997.14,1,Winter,5.0,inland,Snowy
-10.0,35,11.0,84.0,partly cloudy,1170.78,5,Spring,12.0,inland,Cloudy
-7.0,70,4.5,79.0,overcast,998.55,1,Winter,2.5,mountain,Snowy
84.0,106,41.5,97.0,overcast,1013.96,13,Summer,3.0,inland,Rainy
-3.0,83,2.0,86.0,overcast,988.23,1,Winter,3.0,mountain,Snowy
15.0,66,11.0,15.0,partly cloudy,1015.94,4,Autumn,7.5,inland,Cloudy
29.0,68,8.5,4.0,partly cloudy,1025.88,6,Autumn,7.0,coastal,Sunny
35.0,62,10.0,19.0,clear,1022.63,11,Autumn,7.0,coastal,Sunny
-9.0,85,5.0,98.0,overcast,980.46,0,Winter,4.0,mountain,Snowy
29.0,27,3.5,3.0,clear,1010.55,6,Winter,5.5,coastal,Sunny
29.0,63,0.0,16.0,clear,1017.29,5,Spring,8.0,coastal,Sunny
-4.0,67,7.5,70.0,overcast,985.03,1,Winter,2.0,inland,Snowy
51.0,70,19.0,106.0,partly cloudy,1024.17,7,Spring,5.5,mountain,Sunny
-23.0,81,27.5,74.0,partly cloudy,981.72,8,Winter,5.5,mountain,Snowy
12.0,72,5.5,73.0,overcast,991.08,3,Spring,2.0,inland,Rainy
27.0,62,9.0,28.0,overcast,1004.74,3,Spring,8.0,mountain,Cloudy
10.0,78,18.5,66.0,partly cloudy,1015.44,3,Spring,3.5,inland,Rainy
3.0,92,11.0,60.0,overcast,981.37,1,Winter,4.5,mountain,Snowy
40.0,25,8.5,8.0,clear,1012.12,10,Autumn,5.5,inland,Sunny
38.0,103,31.5,72.0,overcast,1007.65,11,Summer,6.5,inland,Cloudy
30.0,39,9.5,6.0,clear,1016.37,7,Spring,5.0,inland,Sunny
13.0,77,11.0,97.0,partly cloudy,1007.21,3,Spring,4.5,inland,Rainy
-8.0,88,12.0,80.0,overcast,993.19,1,Winter,4.5,inland,Snowy
-3.0,68,7.0,76.0,overcast,996.77,0,Winter,2.5,inland,Snowy
28.0,73,19.0,66.0,partly cloudy,1006.76,3,Winter,2.5,coastal,Rainy
21.0,60,12.0,38.0,partly cloudy,1002.29,1,Winter,6.5,inland,Cloudy
12.0,82,16.0,99.0,overcast,997.03,1,Summer,4.0,coastal,Rainy
25.0,74,3.5,105.0,partly cloudy,1013.72,2,Autumn,1.0,inland,Cloudy
-3.0,62,13.5,75.0,overcast,982.57,0,Winter,1.5,mountain,Snowy
-3.0,65,9.0,55.0,overcast,994.87,0,Winter,4.0,inland,Snowy
-4.0,94,16.0,85.0,overcast,981.71,1,Winter,2.5,inland,Snowy
66.0,83,16.0,70.0,partly cloudy,1019.52,12,Summer,6.5,mountain,Sunny
16.0,60,12.0,48.0,partly cloudy,1019.86,4,Winter,7.5,coastal,Cloudy
3.0,60,5.5,84.0,overcast,998.39,0,Winter,1.0,inland,Snowy
28.0,107,10.0,90.0,clear,1027.99,10,Spring,3.5,inland,Sunny
-13.0,32,0.5,59.0,partly cloudy,1001.18,12,Summer,1.0,mountain,Cloudy
-6.0,60,14.0,92.0,overcast,997.9,1,Winter,3.5,inland,Snowy
26.0,20,2.5,19.0,clear,1022.55,5,Winter,7.5,mountain,Sunny
18.0,63,6.0,68.0,partly cloudy,997.33,3,Autumn,4.0,mountain,Rainy
9.0,30,14.5,78.0,partly cloudy,1028.41,2,Spring,7.5,inland,Cloudy
20.0,78,1.5,48.0,overcast,1016.93,1,Autumn,9.0,mountain,Cloudy
-4.0,73,16.0,98.0,overcast,999.05,7,Winter,2.5,inland,Snowy
34.0,79,12.0,95.0,overcast,1000.16,2,Spring,3.5,inland,Rainy
39.0,59,8.0,13.0,partly cloudy,1017.07,9,Summer,7.5,mountain,Sunny
34.0,55,14.0,36.0,overcast,1003.77,1,Summer,9.0,mountain,Cloudy
1.0,60,18.5,64.0,overcast,994.13,0,Winter,5.0,mountain,Snowy
21.0,72,17.0,55.0,partly cloudy,1016.24,1,Autumn,2.0,coastal,Rainy
10.0,71,1.0,48.0,overcast,1000.83,4,Summer,8.5,mountain,Cloudy
1.0,89,10.0,80.0,overcast,990.69,1,Winter,3.0,mountain,Snowy
-1.0,63,12.0,90.0,overcast,985.22,1,Winter,4.5,inland,Snowy
-10.0,98,9.0,81.0,overcast,981.8,1,Winter,3.0,mountain,Snowy
-7.0,95,14.0,91.0,overcast,990.96,1,Winter,5.0,mountain,Snowy
38.0,36,15.0,69.0,cloudy,1163.81,10,Spring,2.0,mountain,Cloudy
33.0,90,10.5,108.0,overcast,1008.59,5,Winter,7.5,inland,Cloudy
-1.0,73,3.0,91.0,partly cloudy,986.47,0,Winter,4.0,mountain,Snowy
0.0,67,13.5,50.0,overcast,985.17,0,Winter,5.0,mountain,Snowy
38.0,42,4.5,0.0,partly cloudy,1012.72,5,Winter,6.0,inland,Sunny
29.0,64,8.0,76.0,overcast,992.26,3,Autumn,4.0,inland,Rainy
32.0,71,19.5,78.0,overcast,1016.92,1,Spring,2.0,coastal,Rainy
29.0,80,11.5,65.0,partly cloudy,1012.85,1,Summer,4.5,mountain,Rainy
13.0,93,8.0,64.0,partly cloudy,990.97,0,Spring,1.5,inland,Rainy
32.0,54,14.0,90.0,cloudy,840.45,8,Spring,3.5,coastal,Rainy
25.0,55,3.5,23.0,partly cloudy,1000.05,2,Spring,6.0,inland,Cloudy
36.0,81,7.5,104.0,overcast,1004.2,8,Autumn,6.0,coastal,Cloudy
32.0,59,6.5,42.0,overcast,1002.82,4,Summer,5.5,mountain,Cloudy
-3.0,84,3.5,88.0,overcast,981.63,14,Winter,4.0,mountain,Snowy
28.0,46,2.5,11.0,clear,1017.75,5,Winter,8.5,coastal,Sunny
13.0,92,16.0,56.0,overcast,1007.49,2,Winter,3.0,mountain,Rainy
25.0,93,11.5,96.0,partly cloudy,1003.56,3,Summer,2.5,mountain,Rainy
19.0,94,18.0,60.0,overcast,1016.68,1,Summer,3.0,inland,Rainy
-4.0,72,11.5,82.0,overcast,986.04,1,Winter,1.5,mountain,Snowy
22.0,70,10.0,71.0,overcast,1002.73,1,Summer,4.5,coastal,Rainy
30.0,55,3.5,47.0,partly cloudy,1000.83,2,Winter,5.5,coastal,Cloudy
34.0,31,5.0,6.0,clear,1013.68,7,Spring,7.0,inland,Sunny
20.0,77,3.0,43.0,partly cloudy,1003.8,1,Autumn,8.5,mountain,Cloudy
4.0,78,16.5,90.0,overcast,986.07,0,Winter,4.5,mountain,Snowy
23.0,75,13.0,48.0,partly cloudy,1018.2,2,Winter,8.5,inland,Cloudy
24.0,61,2.5,11.0,clear,1010.7,11,Spring,7.0,mountain,Sunny
-5.0,105,32.0,99.0,overcast,988.94,12,Winter,0.5,inland,Snowy
34.0,56,6.5,37.0,overcast,1008.6,1,Summer,9.0,mountain,Cloudy
-7.0,66,8.0,59.0,overcast,987.86,1,Winter,4.0,mountain,Snowy
32.0,38,7.0,10.0,cloudy,983.75,11,Summer,2.5,inland,Snowy
59.0,97,20.0,79.0,overcast,1002.62,3,Summer,2.0,coastal,Rainy
44.0,24,5.0,37.0,overcast,889.89,1,Spring,1.5,coastal,Rainy
-4.0,60,19.0,75.0,overcast,996.27,0,Winter,1.0,inland,Snowy
21.0,62,13.5,97.0,partly cloudy,1005.6,1,Spring,1.0,inland,Rainy
16.0,55,2.5,40.0,overcast,1003.02,3,Autumn,7.0,inland,Cloudy
-5.0,80,2.5,104.0,overcast,982.15,11,Winter,3.0,mountain,Snowy
