Y,Median_Income,Median_Age,Tot_Rooms,Tot_Bedrooms,Population,Households,Latitude,Longitude,Distance_to_coast,Distance_to_LA,Distance_to_SanDiego,Distance_to_SanJose,Distance_to_SanFrancisco
113300.0,4.5122,36,2386,396,1176,374,33.93,-117.43,54722.1922074678,76238.1757098384,137312.139027032,553112.498901844,620994.754766102
272600.0,3.7105,22,4982,1358,2237,1220,34.16,-118.45,16681.8364069994,22459.2694106846,200231.417894792,470265.987998478,538275.199102321
178100.0,2.891,11,2891,951,2166,768,34.19,-118.44,20139.0844091585,23690.6457993001,202359.055629277,468328.077007292,536346.915784739
241700.0,3.0293,28,3379,918,1849,849,32.8,-117.23,3866.74624612748,168039.237772929,11371.8312521327,658920.036785857,726891.02456044
461300.0,5.5951,44,1873,286,635,283,34.04,-118.39,10999.9302443249,13549.3452150568,186286.369558256,484033.212678573,552023.712780211
361300.0,3.703,22,11016,3170,6664,2838,33.84,-118.36,3661.84367124446,25924.0260810553,167477.388161231,503038.487707956,570955.552667005
361700.0,4.6125,41,1608,269,676,267,37.53,-122.31,6963.2263826567,532857.559535356,710979.495806938,42700.4939186444,29154.5061173483
55700.0,2.8854,42,495,116,284,97,37.99,-121.28,22706.2759590144,515951.538263679,695139.982176072,90601.0657911608,103857.301597062
96700.0,1.8407,49,2308,452,1299,451,37.76,-122.18,4842.76186584122,543633.93563092,722492.29756285,53556.7171251089,22143.6895833956
500001.0,9.4522,37,3188,442,984,376,34.44,-119.63,3286.34019098865,134521.632420556,298432.292748862,381048.052218069,448012.342185542
158000.0,2.3062,34,2384,604,2073,540,34.17,-118.14,37750.5815654813,16204.6783542028,185466.463535578,488368.881600501,556395.792434502
500001.0,9.3464,25,3437,428,1198,411,37.28,-122.02,22493.8647627269,495079.948140049,673178.523693679,12812.7750009036,65821.7213373374
218400.0,3.3173,18,6893,1372,2837,1221,34.65,-118.29,73091.6667981248,66604.2937529215,239098.273192144,440661.529516611,508525.799925145
54300.0,1.725,31,1852,452,917,359,40.24,-123.68,39841.2049646685,839583.457603886,1018971.89552339,358163.494325464,294664.155197897
372400.0,8.289,25,1799,233,810,265,33.67,-117.95,5604.36652894131,50416.3725177756,129026.508612363,541662.003593163,609670.958843183
43700.0,1.5069,32,1393,343,1282,336,35.88,-119.27,151351.520909892,223718.793555037,401626.433588042,284604.07930239,351421.661049874
500001.0,12.0372,27,3385,427,1248,409,37.39,-122.13,10365.3661864544,510617.670381466,688766.829641276,21803.0585263479,50277.5772450501
96600.0,3.8272,23,7709,1279,4147,1262,38.62,-121.48,60947.4149076319,584709.909811439,763463.061251062,147347.931795246,125539.836289832
72600.0,1.1853,16,1307,359,961,327,32.8,-115.57,21356.450309226,284509.522365026,149077.464329551,764823.303109756,832448.14413242
235300.0,4.1488,38,2317,451,1155,426,34.1,-118.04,40438.3615865042,19496.9904179661,174204.783614513,500335.166160347,568358.878539032
255600.0,5.0714,33,3410,583,1739,588,37.27,-121.9,27628.3899537423,486876.884972666,665226.219888683,7307.11157142243,73046.4360542652
500001.0,4.0217,52,2402,506,878,464,34.06,-118.37,13415.0802079143,11668.7931220563,186920.411440962,483511.962476602,551514.996896212
87000.0,1.3,36,501,123,487,118,33.93,-118.23,17024.1079970919,13650.327431872,167610.115705532,502882.76107517,570887.825030199
500001.0,9.5271,16,7681,946,2777,908,37.84,-122.0,22923.4667149526,540011.563075552,719198.372256008,56886.3622943695,38595.424734459
91100.0,2.0308,6,5571,1316,4048,1154,34.1,-117.45,69832.6732418982,73292.3665992694,156241.589371162,538692.626713619,606462.567948933
361000.0,4.4312,45,2399,426,911,423,37.75,-122.47,4590.28881356125,560196.72447709,738533.881181242,68645.3823803678,4322.09305746135
186600.0,3.3438,17,1627,398,1216,369,33.86,-117.93,20696.7199088525,35971.6093641655,145934.076546363,526899.075188621,594934.167873825
335000.0,6.5483,20,1586,187,699,209,34.3,-118.71,31190.0248468832,50982.7638552469,227272.897740959,442989.206768522,510956.869020913
426900.0,7.5839,13,984,127,364,119,33.95,-117.75,39669.7589384059,46907.7500556825,147746.269102164,530801.997471755,598799.997353538
195800.0,3.6435,52,1971,414,1065,409,34.05,-118.35,14843.7846954379,9798.05846519325,184922.006147603,485549.993328136,553555.744942412
81300.0,1.7292,17,290,94,135,57,33.33,-116.05,79296.1901290985,218261.454234802,124078.860657232,692060.477204283,759547.475793763
74200.0,2.5,42,412,75,227,75,37.43,-121.11,78597.6527715335,456000.253133155,635402.242028558,69978.1590659335,122522.771448606
500001.0,5.3777,41,1463,267,601,267,34.06,-118.43,8471.21125273212,17185.9359124464,190317.109162004,479967.556704442,547951.083275256
173400.0,3.0893,22,2702,655,2664,571,34.41,-118.92,36151.587318239,73813.2063432819,249093.85980681,421347.147430173,489259.791804665
314800.0,4.475,33,2544,500,1035,492,34.16,-118.45,16681.8364069994,22459.2694106846,200231.417894792,470265.987998478,538275.199102321
183200.0,4.4102,34,2226,381,1464,365,34.06,-117.96,39118.0986418602,26148.2145750263,166865.420762493,508614.381444834,576631.957470335
76700.0,2.5043,49,2501,565,1171,550,37.98,-121.29,22277.4443523289,515494.701845526,694702.729076098,89185.7509304648,102756.698746051
70500.0,1.125,18,1756,442,837,320,38.64,-121.44,63917.1606856645,584864.446678753,763519.335027672,150390.541486365,129517.873262354
96600.0,3.8272,23,7709,1279,4147,1262,38.62,-121.48,60947.4149076319,584709.909811439,763463.061251062,147347.931795246,125539.836289832
255100.0,6.0196,35,1855,345,985,329,37.27,-121.93,26276.8712784605,488718.108107606,666999.876485515,7981.6967305271,71378.2406789163
296700.0,5.0861,35,1755,322,774,290,33.95,-118.01,26157.5107879038,24357.2862945465,158288.243341852,514517.338876878,582552.400050767
131500.0,2.1719,27,1846,509,1078,482,32.62,-117.11,4135.96767312851,190927.560960354,11670.1042067495,681568.638550261,749522.870066468
226600.0,3.3229,44,2012,435,1454,456,34.1,-118.11,37457.7929421298,13409.1877132255,177340.260358195,495966.487933296,563998.618313835
113100.0,2.7188,17,2116,425,909,319,37.57,-120.02,142848.101592424,422657.716702453,599015.902971497,167378.049622241,213428.530414469
75700.0,2.4919,17,3589,701,1746,640,35.37,-118.92,122964.039919088,159034.265730182,336690.816188152,344425.463207267,411980.489918787
201400.0,5.8718,6,3819,550,1738,587,38.77,-121.28,82016.6624680071,590684.066483662,768792.304605309,168299.158417671,149554.660917023
254900.0,6.0994,25,2237,331,1121,365,34.18,-118.95,19366.1907266537,66556.3094991933,232493.913347549,439982.058954124,507687.00387304
195400.0,4.2062,37,1404,257,652,258,33.86,-118.14,12323.0637696683,23417.169306593,156421.396484429,514188.622701272,582198.381275821
206300.0,3.0208,36,1077,293,518,276,37.89,-122.3,3024.42882345827,561434.907061947,740327.848971268,71322.8360174143,17303.6539232931
181800.0,4.8906,15,2423,435,1366,423,33.54,-117.67,10986.7399863216,77809.8146192586,103180.394902534,569501.95561551,637533.506985068
190500.0,2.5562,27,1572,450,1039,455,34.2,-118.45,20955.332814534,25112.2688430285,203799.646749281,466885.318696041,534904.246645608
112500.0,2.1912,37,378,176,714,156,33.99,-118.23,20989.4268812406,7034.17665766513,173009.849609183,497798.497637434,565817.746803134
87900.0,3.0313,30,1715,271,842,263,38.5,-121.49,47756.9370939707,573728.980553236,752649.563299671,134227.831540709,115301.720357559
70500.0,1.125,18,1756,442,837,320,38.64,-121.44,63917.1606856645,584864.446678753,763519.335027672,150390.541486365,129517.873262354
245600.0,5.5198,14,15809,2485,7363,2410,34.14,-117.61,63584.1943701845,59160.1076352768,163757.947909378,524946.3828238,592785.396878602
500001.0,13.1738,19,2897,413,860,367,33.61,-117.9,4941.42646567657,58530.8045513996,120906.418463748,549747.730356738,617754.14582809
107000.0,3.0536,35,952,178,480,179,40.62,-124.18,9150.22361387139,898815.227747591,1078221.02037416,415252.556458392,350489.341042638
404500.0,5.8661,16,1988,279,770,252,33.06,-117.16,15456.1448771349,149184.975494564,38280.5447823761,640877.638195352,708910.066232381
450400.0,7.2731,4,15029,2279,5613,1696,33.02,-117.15,13873.0653641028,153130.850519192,33848.455119388,644857.88935249,712887.989865026
271600.0,3.4063,39,2614,569,1665,553,34.04,-118.38,11898.9172050777,12632.9934493396,185719.109166754,484623.455058755,552617.258864167
330800.0,2.2917,30,2027,609,1425,562,34.02,-118.48,2432.47030621951,22068.5873489871,189823.359495808,480493.084492309,548438.344923569
67200.0,2.1806,8,1612,343,1230,330,35.78,-119.23,148667.992229151,212121.77475515,390176.662930195,294072.479735905,361142.140988763
163200.0,4.2,38,1026,190,789,193,33.97,-118.08,25533.0815107943,17641.8658026056,163513.902593149,508561.971723226,576596.281229551
249000.0,4.5556,34,4648,806,2282,814,37.57,-122.48,3483.73744745185,546617.732297769,724461.28401027,58005.7002927128,23082.1592528166
185200.0,4.1312,35,2108,408,1257,414,34.08,-117.92,42457.3636633854,29974.8026126057,167259.132260543,509527.875176578,577531.392695399
500001.0,2.3098,52,1241,502,679,459,34.0,-118.51,1963.98266473236,25220.7372952945,189964.688481423,480498.740726852,548418.184996234
127600.0,4.7337,22,2857,516,2412,496,32.57,-117.05,8257.60416034984,198663.109829597,19255.9416072937,689417.276999725,757375.765702277
405000.0,7.3843,27,4866,668,1956,659,37.23,-121.91,31038.3984893251,484293.28014606,662512.398119265,11824.5674488816,75982.4182819211
147300.0,3.8816,27,2744,464,1340,452,38.65,-121.29,69174.1387584928,579390.014478751,757724.644991296,155425.954593622,139394.621145504
238000.0,1.9125,36,1813,560,1501,544,34.14,-118.24,28053.3891611466,9764.91347366204,187363.126420854,484641.838777473,552676.830094275
247000.0,2.3214,6,3725,960,2833,915,33.36,-117.25,21436.6978031351,119889.479115584,72116.7199643215,610353.739515657,678380.98425822
196900.0,3.4904,25,928,195,413,184,38.51,-122.47,41152.3130425264,623700.363645629,803042.809025059,140062.683219233,81912.5355693469
137500.0,1.0714,36,1243,470,1668,444,34.05,-118.22,26621.3169077489,2196.00506791643,177981.078041068,493358.184474357,561388.405971667
90400.0,3.9853,24,2159,369,1141,355,38.7,-121.45,70194.6168493152,591070.191431676,769657.9765873,156611.952949446,133968.763566016
152500.0,2.9097,8,2378,638,1410,623,32.81,-116.96,24396.7265772489,182397.128134966,21526.9670336188,674133.462179944,742161.352765307
243800.0,3.4312,52,2792,461,1177,439,33.99,-118.03,29265.6005189255,20873.9062669691,163062.206103487,509976.894463964,578011.406676536
76700.0,3.0938,7,1932,419,1014,389,36.79,-119.87,171155.16225393,338202.979420098,516164.074621057,189470.775858899,251625.870718025
97300.0,4.2778,16,2234,357,1150,361,36.31,-119.3,174518.054147375,268775.7358223,445091.309206587,257424.692054368,322055.644544403
232600.0,2.5067,18,2677,785,1391,656,36.96,-122.03,12408.677338016,471093.055966524,648018.085533934,43480.6147384038,97209.178688276
252300.0,3.7847,52,2327,555,1048,491,34.09,-118.27,23210.4613472657,4848.67683106903,184244.960880232,486978.397358321,555007.748413315
112500.0,1.6,39,461,129,381,123,37.79,-122.25,4042.11469450141,550230.006421439,729033.082182706,59534.201800604,16032.2278575783
32500.0,4.0208,15,208,49,51,20,32.93,-115.88,35909.8501038213,252213.011984496,122055.228496581,733834.905452874,801545.272694255
431400.0,2.945,52,1479,360,652,346,34.08,-118.38,13552.7866767271,12930.5378330977,189249.26805877,481218.413725825,549224.362687456
70500.0,1.125,18,1756,442,837,320,38.64,-121.44,63917.1606856645,584864.446678753,763519.335027672,150390.541486365,129517.873262354
351900.0,7.875,30,1631,212,523,216,33.89,-117.91,24422.8689540643,35669.0329824132,147962.249708625,525648.489164051,593682.532023665
109300.0,2.6976,52,2035,483,904,459,38.58,-121.47,56808.0135862055,580443.387903588,759232.413003467,143267.582384302,122854.156201613
167500.0,3.141,27,890,289,416,200,33.87,-117.96,19855.105156558,33092.686805374,148278.954169806,524227.742890986,592262.506905189
97900.0,2.1848,16,8476,1758,2711,1427,33.71,-117.21,51903.6046977655,102730.587476009,110650.711663104,584765.166635222,652669.197907056
367100.0,1.9937,40,3110,764,1557,763,34.08,-118.36,15163.2155032597,11150.2402518135,188145.167999455,482409.552260869,550420.683045107
70500.0,1.125,18,1756,442,837,320,38.64,-121.44,63917.1606856645,584864.446678753,763519.335027672,150390.541486365,129517.873262354
165800.0,2.4934,44,4032,913,1622,848,34.01,-118.32,17181.8905643722,8456.59973368712,179706.451175824,490732.423255296,558735.167777009
356100.0,5.0714,24,4393,966,1257,579,33.96,-118.42,10191.8391817053,19218.0316424423,181157.701955814,489159.03033112,557104.863373871
500001.0,8.6963,33,1606,254,727,271,37.43,-122.21,8863.17123953791,518748.236194006,696823.532429926,29913.2948922583,42929.8680683067
429000.0,5.5351,4,6112,890,2088,712,33.55,-117.27,33712.468132155,105890.970586134,93318.6033528944,593615.650514319,661607.368024344
93800.0,3.9028,25,848,153,436,155,39.52,-121.49,160115.749647481,673087.961917622,850383.81842795,245430.592124911,210653.461481668
165600.0,2.8608,30,3259,942,2744,895,33.91,-118.08,19263.5755379454,21861.4061720487,157877.853146926,513575.014334573,581604.401911203
189900.0,2.4185,48,1459,324,902,350,34.36,-119.06,22224.2850734732,82501.0174471413,253766.687802984,417883.711058973,485643.570190017
99000.0,2.5437,12,2006,426,1849,396,38.02,-121.29,20994.0787616764,519230.205201579,698402.06597225,92789.4163372729,103812.577130649
221000.0,4.3365,15,1486,310,455,296,37.29,-121.75,35215.7820121434,479435.201722764,658139.404304143,13622.5297674736,80654.4816724024
155900.0,4.0848,8,4839,832,1977,762,39.13,-121.07,125818.633021444,618347.781565672,795138.296743437,212092.553333768,191795.847138758
183900.0,3.526,17,4197,802,1656,732,35.32,-120.84,5376.75335068489,276075.752636721,445831.006324395,243150.480162208,307662.155916894
99000.0,3.815,37,1336,251,680,231,38.25,-122.05,14154.9573403177,578376.164542741,757775.136237967,102621.105887367,62591.133958765
144600.0,3.4323,41,928,249,1108,236,33.94,-118.22,18367.805309727,12669.5032585448,167957.912171102,502628.562586124,570638.762687629
269800.0,5.0524,18,3507,711,1224,676,37.91,-122.38,1780.89069730986,567782.320616695,746592.171183626,76944.7771304084,15782.0964303907
67500.0,1.858,23,1619,447,1025,415,32.64,-117.11,2761.13039663228,189069.893945256,9684.19087098272,679826.747989589,747787.306051442
187900.0,4.6607,33,1775,309,1071,296,34.36,-118.93,33045.2678225221,71794.7351255774,245565.560097466,425139.419758953,493011.699897167
167900.0,1.7622,34,3978,1073,2725,1035,34.02,-118.35,14399.2876621667,10431.7699127316,182268.213465892,488102.964616839,556099.84494963
375700.0,7.5847,5,4050,584,1986,598,33.71,-117.77,19149.7060468706,57967.5278658745,124224.004101449,549189.085748802,617224.174577027
138200.0,4.0529,33,1555,361,1571,386,34.12,-117.9,47268.626575547,32534.7657934805,170541.852741658,507595.119369973,575579.496252335
420200.0,5.145,19,6206,1611,2455,1472,33.83,-118.43,4647.48067015048,30100.868238605,171073.700959885,499924.691366571,567794.553462805
240600.0,6.6704,25,3401,509,1503,498,33.88,-117.99,19441.0199198914,30234.2909809362,150646.827648453,521559.625485109,589593.665320673
70400.0,1.9167,16,3648,1035,1687,581,33.87,-116.54,107058.941419253,158424.790479053,140731.753171156,618443.973280694,685723.871660911
222000.0,4.9107,34,916,162,552,164,33.91,-118.13,17958.9195479923,18974.0773507366,160438.122503606,510556.223337787,578578.560917515
235600.0,5.901,18,5891,920,2882,911,34.33,-118.43,35461.6149173254,35321.6483531933,214600.654852861,457252.549249168,525287.662060552
75700.0,3.3929,52,1121,211,554,187,37.83,-122.29,4442.14980901594,555885.738355823,734696.069973899,65171.505932885,13889.7595464316
221000.0,4.3365,15,1486,310,455,296,37.29,-121.75,35215.7820121434,479435.201722764,658139.404304143,13622.5297674736,80654.4816724024
372000.0,3.875,52,888,206,376,194,34.0,-118.46,4676.71480211248,20763.9105119505,186935.087105877,483381.464934865,551326.912503186
154800.0,5.8673,16,3245,469,1471,450,36.36,-119.25,181346.383507584,272407.876622329,448090.756362148,258975.849656684,323070.359859043
231700.0,5.5,26,1864,331,956,325,37.26,-121.89,29043.2245094176,485461.816496695,663807.491649257,8397.26575559521,74467.2268053977
293800.0,2.375,52,1364,460,804,400,34.43,-119.7,3584.19539345733,140301.975703896,302738.948826086,378668.474486062,445449.515564957
173800.0,3.7672,19,3369,673,1834,646,35.5,-120.68,21562.5348729805,274629.947003329,448053.325319502,231157.131744407,297226.879987662
90600.0,2.4308,18,6988,1635,2044,726,34.26,-116.85,118066.375997296,130302.940577814,174120.560391423,568894.635605746,635910.862064162
49800.0,1.8144,19,1809,477,2051,416,35.79,-119.1,159350.965184649,208404.235217269,385478.891435942,302892.890153106,369667.296875136
190100.0,2.8214,29,2377,476,1669,499,36.94,-121.8,7170.42990889319,454637.62941926,632211.40880436,44741.8559504076,108225.209359523
177500.0,3.25,46,2163,470,925,435,37.73,-122.17,4598.07485587451,540565.021234613,719388.138179834,50208.8276093797,23487.3485030967
500001.0,3.4937,44,1469,312,507,266,33.61,-117.9,4941.42646567657,58530.8045513996,120906.418463748,549747.730356738,617754.14582809
145800.0,1.5076,24,2404,819,1566,753,33.77,-118.2,4123.94981189584,31640.9353996146,151910.497677362,518360.278425527,586321.089433812
110700.0,3.809,7,4480,776,2271,767,39.16,-121.62,119654.031784307,642833.50574619,821069.083531172,204273.223940164,169531.851751328
93900.0,3.1406,33,3656,681,1698,671,37.97,-121.35,18089.4049229431,517453.130788545,696725.936670859,85225.664090265,97381.5971265254
